	Row.names	c1	c2	adj.P.Val	V2
7	wgEncodeHaibTfbsGm12878Atf2sc81188V0422111PkRep1	0.000833235556579009	-0.328739095682204	8.60471978717884e-06	GM12878 ATF2 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
8	wgEncodeSydhTfbsGm19099NfkbTnfaIggrabPk	0.00890341781900035	-0.560874483204882	9.5288308223428e-06	GM19099 NFKB IgG-rab TNFa ChIP-seq Peaks from ENCODE/SYDH
9	wgEncodeHaibTfbsGm12878Stat5asc74442V0422111PkRep1	0.00395697394751035	-0.377279065781843	9.88709276091415e-06	GM12878 STAT5A v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
10	wgEncodeHaibTfbsGm12878Stat5asc74442V0422111PkRep2	0.000598951310057637	-0.490422885307536	1.69196773374334e-05	GM12878 STAT5A v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
11	wgEncodeHaibTfbsGm12878Bclaf101388V0416101PkRep2	0.00802830819097917	-0.623039320969593	1.69196773374334e-05	GM12878 BCLAF1 v041610.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
12	wgEncodeHaibTfbsGm12878Mta3sc81325V0422111PkRep1	0.000338992512047425	-0.200033829129357	1.69196773374334e-05	GM12878 MTA3 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
13	wgEncodeHaibTfbsGm12878Mta3sc81325V0422111PkRep2	2.01143401886556e-05	-0.235649625585194	3.29578209556837e-05	GM12878 MTA3 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
14	wgEncodeHaibTfbsGm12878Runx3sc101553V0422111PkRep1	0.000717958014251388	-0.332347153648289	3.29578209556837e-05	GM12878 RUNX3 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
15	wgEncodeSydhTfbsGm12878P300bStdPk	0.00160879411817117	-0.618027426620061	8.32204229357001e-05	GM12878 p300 SC584 Standard ChIP-seq Peaks from ENCODE/SYDH
16	wgEncodeSydhTfbsGm19193NfkbTnfaIggrabPk	0.00579214100447549	-0.714007179662808	9.36155899742714e-05	GM19193 NFKB IgG-rab TNFa ChIP-seq Peaks from ENCODE/SYDH
17	wgEncodeSydhTfbsGm12878MaxIggmusPk	0.00901027544962921	-0.618958908870371	0.000139788231838649	GM12878 Max IgG-mus ChIP-seq Peaks from ENCODE/SYDH
18	wgEncodeSydhTfbsGm12878P300IggmusPk	0.00717822267164924	-0.290871913839221	0.000150847978100401	GM12878 p300 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
19	wgEncodeHaibTfbsGm12878Nfatc1sc17834V0422111PkRep2	9.58437724270866e-05	-0.496601031073053	0.000150847978100401	GM12878 NFATC1 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
20	wgEncodeSydhTfbsGm12878Bhlhe40cIggmusPk	0.00274349062641438	-0.38255105168243	0.000150847978100401	GM12878 BHLHE40 NB100 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
21	wgEncodeSydhTfbsGm12878Chd2ab68301IggmusPk	0.00752462842799906	-0.674543418101803	0.000150847978100401	GM12878 CHD2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
22	wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep1	0.00123770578668001	-0.5576559157927	0.000157774218965108	GM12878 Pol2 PCR2x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
23	wgEncodeSydhTfbsGm19193Pol2IggmusPk	0.0017585132377892	-0.808481650815072	0.000225154853141197	GM19193 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
24	wgEncodeAwgTfbsHaibGm12878Pol24h8Pcr1xUniPk	0.0049769061767059	-0.826125076184709	0.000297404966242685	GM12878 TFBS Uniform Peaks of Pol2-4H8 from ENCODE/HudsonAlpha/Analysis
25	wgEncodeSydhTfbsGm12878Ebf1sc137065StdPk	0.00134342695692764	-0.417189861010916	0.000331444705527515	GM12878 EBF1 Standard ChIP-seq Peaks from ENCODE/SYDH
26	wgEncodeHaibTfbsGm12891Pol24h8Pcr1xPkRep2	0.000221847363445015	-0.488363969773008	0.000331444705527515	GM12891 Pol2-4H8 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
27	wgEncodeSydhTfbsGm12878TbpIggmusPk	0.00841432082397681	-0.78072004294699	0.000358637885296065	GM12878 TBP IgG-mus ChIP-seq Peaks from ENCODE/SYDH
28	wgEncodeHaibTfbsGm12891Pol24h8Pcr1xPkRep1	0.00182854625280902	-0.833717597132149	0.000552380432976686	GM12891 Pol2-4H8 PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
29	wgEncodeHaibTfbsGm12878Bclaf101388V0416101PkRep1	0.000277940718732618	-0.444942582452404	0.000643422950726541	GM12878 BCLAF1 v041610.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
30	wgEncodeHaibTfbsGm12892Pol24h8V0416102PkRep2	0.000366592340072467	-0.925321221756533	0.000719076949750107	GM12892 Pol2-4H8 v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
31	wgEncodeSydhTfbsGm12878Tblr1ab24550IggmusPk	0.0013936067753159	-0.434092847724539	0.000733264855949315	GM12878 TBLR1 AB24550 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
32	wgEncodeHaibTfbsGm12891Pol2Pcr1xPkRep2	0.00164412352981525	-0.56529956133804	0.000733264855949315	GM12891 Pol2 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
33	wgEncodeSydhTfbsGm12878Pol2s2IggmusPk	0.000323882334030579	-0.548755014107747	0.000858476367105528	GM12878 Pol2 S2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
34	wgEncodeHaibTfbsGm12878Nfatc1sc17834V0422111PkRep1	0.00462827457269501	-0.421934804908992	0.000864978483366387	GM12878 NFATC1 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
35	wgEncodeHaibTfbsGm12892Pol24h8V0416102PkRep1	0.000361279083700045	-0.605324832618651	0.000975436284615272	GM12892 Pol2-4H8 v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
36	wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep2	0.00244516550163699	-0.665609090522037	0.00104564523786648	GM12878 Pol2 PCR2x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
37	wgEncodeSydhTfbsGm12892Pol2IggmusPk	0.00219515912645659	-0.904699824437841	0.00105506275023553	GM12892 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
38	wgEncodeSydhTfbsGm19099Pol2IggmusPk	0.00663368104437627	-0.776991958979546	0.00123290239371973	GM19099 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
39	wgEncodeHaibTfbsGm12892Pol2V0416102PkRep2	0.00708906576088919	-0.784969146031311	0.00132124237582218	GM12892 Pol2 v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
40	wgEncodeSydhTfbsGm18505Pol2IggmusPk	0.000211397196169211	-0.756110004672606	0.00132939075103104	GM18505 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
41	wgEncodeSydhTfbsGm12878Pol2IggmusPk	9.77398155944506e-06	-0.391795647202489	0.00140291715924617	GM12878 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
42	wgEncodeHaibTfbsGm12892Pol2V0416102PkRep1	0.000144642458555561	-0.603781537241665	0.00153944670840679	GM12892 Pol2 v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
43	wgEncodeSydhTfbsGm15510Pol2IggmusPk	0.00269734316745702	-0.88744460190726	0.00206948157615799	GM15510 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
44	wgEncodeSydhTfbsGm12878Chd1a301218aIggmusPk	0.00015940286248272	-0.696339424479191	0.00209824242720604	GM12878 CHD1 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
45	wgEncodeSydhTfbsGm12878Pol2StdPk	0.00662603394376682	-0.955063775343996	0.00289611226554318	GM12878 Pol2 Standard ChIP-seq Peaks from ENCODE/SYDH
46	wgEncodeSydhTfbsGm18951Pol2IggmusPk	0.00590148653716673	-0.869481616968214	0.00339684358990831	GM18951 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
47	wgEncodeSydhTfbsGm12878WhipIggmusPk	0.000411414481314374	-0.531624948497864	0.00371910379853005	GM12878 WHIP IgG-mus ChIP-seq Peaks from ENCODE/SYDH
48	wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep2	0.000447417004570516	-0.190255764593018	0.00378084326216414	GM12878 Pol2-4H8 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
49	wgEncodeSydhTfbsGm12878Cdpsc6327IggmusPk	0.00493237092143322	-0.556175808407251	0.00477307208698321	GM12878 CDP (SC-6327) IgG-mus ChIP-seq Peaks from ENCODE/SYDH
50	wgEncodeSydhTfbsGm12878Mxi1IggmusPk	0.00529840478846579	-0.732178983542402	0.0135091607634193	GM12878 Mxi1 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
51	wgEncodeSydhTfbsGm12891Pol2IggmusPk	6.28614361657556e-05	-0.507065946726122	0.0155523041354944	GM12891 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
52	wgEncodeSydhTfbsRajiPol2UcdPk	0.000506693131994832	-0.881365118095911	0.0198638910571321	Raji Pol2 UC Davis ChIP-seq Peaks from ENCODE/SYDH
53	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabPk	3.59379668184554e-06	-0.775034913055526	0.0305297505985152	GM18505 NFKB IgG-rab TNFa ChIP-seq Peaks from ENCODE/SYDH
54	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabPk	0.00111723294254783	-0.845761747761189	0.0327461411753168	GM10847 NFKB IgG-rab TNFa ChIP-seq Peaks from ENCODE/SYDH
55	wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep1	0.00020278631811302	-0.571087603387756	0.0350329647560749	GM12878 Pol2-4H8 PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
56	wgEncodeHaibTfbsHepg2Pol24h8V0416102PkRep2	-0.641231168092855	0.00042088279063266	0.0589450878098825	HepG2 Pol2-4H8 v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
	Row.names	c1	c4	adj.P.Val	V2
1	wgEncodeHaibTfbsGm12878Runx3sc101553V0422111PkRep2	0.000629214096871648	-0.420457010312801	1.01201967386547e-06	GM12878 RUNX3 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
2	wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep2	0.000147885748059124	-0.243026536625752	3.4200051276589e-06	GM12878 PML v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
3	wgEncodeSydhTfbsGm18951NfkbTnfaIggrabPk	0.00852898066635392	-0.643924517449301	3.4200051276589e-06	GM18951 NFKB IgG-rab TNFa ChIP-seq Peaks from ENCODE/SYDH
4	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111PkRep1	0.00116698615668434	-0.504743931435552	3.4200051276589e-06	GM12878 FOXM1 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
5	wgEncodeHaibTfbsGm12878Nficsc81335V0422111PkRep1	6.7670522840281e-05	-0.260199429224769	3.4200051276589e-06	GM12878 NFIC v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
6	wgEncodeSydhTfbsGm19099NfkbTnfaIggrabPk	0.00890341781900035	-0.501400923459653	3.4200051276589e-06	GM19099 NFKB IgG-rab TNFa ChIP-seq Peaks from ENCODE/SYDH
7	wgEncodeHaibTfbsGm12878Stat5asc74442V0422111PkRep2	0.000598951310057637	-0.313310191443395	3.4200051276589e-06	GM12878 STAT5A v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
8	wgEncodeHaibTfbsGm12878Atf2sc81188V0422111PkRep2	0.00314669714384848	-0.406363486517087	3.4200051276589e-06	GM12878 ATF2 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
9	wgEncodeHaibTfbsGm12878Atf2sc81188V0422111PkRep1	0.000833235556579009	-0.411198202954701	4.74812983816874e-06	GM12878 ATF2 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
10	wgEncodeHaibTfbsGm12878Mta3sc81325V0422111PkRep2	2.01143401886556e-05	-0.0922561065334063	5.46967509914622e-06	GM12878 MTA3 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
11	wgEncodeHaibTfbsGm12878Bclaf101388V0416101PkRep2	0.00802830819097917	-0.614737586234349	7.02424252071751e-06	GM12878 BCLAF1 v041610.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
12	wgEncodeHaibTfbsGm12878Runx3sc101553V0422111PkRep1	0.000717958014251388	-0.222499651927411	7.91130479442614e-06	GM12878 RUNX3 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
13	wgEncodeHaibTfbsGm12878Stat5asc74442V0422111PkRep1	0.00395697394751035	-0.56028461748795	9.98573819846418e-06	GM12878 STAT5A v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
14	wgEncodeSydhTfbsGm12878P300bStdPk	0.00160879411817117	-0.368760969745184	1.3990241362372e-05	GM12878 p300 SC584 Standard ChIP-seq Peaks from ENCODE/SYDH
15	wgEncodeSydhTfbsGm19193NfkbTnfaIggrabPk	0.00579214100447549	-0.518749133662431	1.95938072729365e-05	GM19193 NFKB IgG-rab TNFa ChIP-seq Peaks from ENCODE/SYDH
16	wgEncodeSydhTfbsGm12878Chd2ab68301IggmusPk	0.00752462842799906	-0.411119671417759	2.19838239050372e-05	GM12878 CHD2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
17	wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep1	0.00123770578668001	-0.275821139821671	2.21054315025449e-05	GM12878 Pol2 PCR2x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
18	wgEncodeAwgTfbsHaibGm12878Pol24h8Pcr1xUniPk	0.0049769061767059	-0.397154648730137	2.72794204777527e-05	GM12878 TFBS Uniform Peaks of Pol2-4H8 from ENCODE/HudsonAlpha/Analysis
19	wgEncodeHaibTfbsGm12878Mta3sc81325V0422111PkRep1	0.000338992512047425	-0.512063878907566	2.907035956726e-05	GM12878 MTA3 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
20	wgEncodeSydhTfbsGm19193Pol2IggmusPk	0.0017585132377892	-0.441875794917917	3.4285509765954e-05	GM19193 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
21	wgEncodeHaibTfbsGm12878Nfatc1sc17834V0422111PkRep2	9.58437724270866e-05	-0.294366242134689	3.45010688837433e-05	GM12878 NFATC1 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
22	wgEncodeHaibTfbsGm12891Pol24h8Pcr1xPkRep1	0.00182854625280902	-0.310475661484833	4.99364232376847e-05	GM12891 Pol2-4H8 PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
23	wgEncodeHaibTfbsGm12892Pol24h8V0416102PkRep2	0.000366592340072467	-0.263607024388663	6.86242697506164e-05	GM12892 Pol2-4H8 v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
