	Row.names	c1	c2	adj.P.Val	V2
23	wgEncodeSydhTfbsGm12878Bhlhe40cIggmusPk	-0.239951185274008	0.00597636016065972	0.000328242526224902	GM12878 BHLHE40 NB100 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
24	wgEncodeUwDnaseTh2HotspotsRep1	-0.0718650885579009	0.00110572338435244	0.000332738607101108	Th2 DNaseI HS HotSpots Rep 1 from ENCODE/UW
25	wgEncodeSydhTfbsGm19193Pol2IggmusPk	-0.423286695289065	0.00357555594456854	0.000374891611839291	GM19193 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
26	wgEncodeUwDgfTh1wb33676984Hotspots	-0.0338527777988921	0.000253992494438258	0.000380318205772495	Th1 Wb33676984 DNaseI DGF Hotspots from ENCODE/UW
27	wgEncodeUwDnaseGm12865HotspotsRep1	-0.173433061138431	0.0039878422006833	0.000427822067681266	GM12865 DNaseI HS HotSpots Rep 1 from ENCODE/UW
28	wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep2	-0.0394378802160195	0.00105770831250085	0.00045940821982044	GM12878 Pol2-4H8 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
29	wgEncodeOpenChromFaireGm18507Pk	-0.260156179605727	0.00265295515440595	0.000530703851167326	GM18507 FAIRE Peaks from ENCODE/OpenChrom(UNC)
30	wgEncodeUwDgfTregwb78495824Hotspots	-0.0362323223719115	9.44564240189283e-05	0.000533012912693017	Treg Wb78495824 DNaseI DGF Hotspots from ENCODE/UW
31	wgEncodeUwDnaseGm12878HotspotsRep1	-0.25611410176363	0.00275828063917147	0.000547997300214396	GM12878 DNaseI HS HotSpots Rep 1 from ENCODE/UW
32	wgEncodeUwDgfTh2Hotspots	-0.0365520437946137	0.000233034337068671	0.000547997300214396	Th2 DNaseI DGF Hotspots from ENCODE/UW
33	wgEncodeHaibTfbsGm12892Pol24h8V0416102PkRep1	-0.152694894783528	0.000863502531803139	0.000549158588428146	GM12892 Pol2-4H8 v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
34	wgEncodeUwDnaseGm12865HotspotsRep2	-0.210520890671894	0.00106786777593661	0.000549766864130014	GM12865 DNaseI HS HotSpots Rep 2 from ENCODE/UW
35	wgEncodeHaibTfbsGm12891Pol24h8Pcr1xPkRep2	-0.229955857585024	0.000605490538356781	0.000589792693684586	GM12891 Pol2-4H8 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
36	wgEncodeHaibTfbsGm12891Pol24h8Pcr1xPkRep1	-0.344103938439217	0.0039059136813932	0.000606739486588111	GM12891 Pol2-4H8 PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
37	wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep2	-0.234207291062238	0.00476975674606947	0.000614019712886903	GM12878 Pol2 PCR2x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
38	wgEncodeUwDgfTh1Hotspots	-0.0344734600921459	0.000128623053152901	0.000624213274112508	Th1 DNaseI DGF Hotspots Rep 1 from ENCODE/UW
39	wgEncodeHaibTfbsGm12892Pol24h8V0416102PkRep2	-0.330283633928452	0.000891673461674332	0.000746484569356264	GM12892 Pol2-4H8 v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
40	wgEncodeHaibTfbsGm12878Bclaf101388V0416101PkRep1	-0.208965014950306	0.000690348842634066	0.000779495299233941	GM12878 BCLAF1 v041610.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
41	wgEncodeUwDnaseTh2HotspotsRep2	-0.0592080536544809	0.000444990971447547	0.000797044065245226	Th2 DNaseI HS HotSpots Rep 2 from ENCODE/UW
42	wgEncodeHaibTfbsGm12891Pol2Pcr1xPkRep2	-0.319073307871955	0.00334271968098058	0.000985254389958999	GM12891 Pol2 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
43	wgEncodeSydhTfbsGm12878Pol2s2IggmusPk	-0.221376466718576	0.000851538434800263	0.00101676495483682	GM12878 Pol2 S2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
44	wgEncodeUwDnaseTh1HotspotsRep1	-0.0800570003867799	0.000225797727693772	0.00102715785468957	Th1 DNaseI HS HotSpots Rep 1 from ENCODE/UW
45	wgEncodeSydhTfbsGm12878Ebf1sc137065StdPk	-0.248074265808511	0.00395027140037404	0.00106641900733324	GM12878 EBF1 Standard ChIP-seq Peaks from ENCODE/SYDH
46	wgEncodeSydhTfbsGm12892Pol2IggmusPk	-0.436325835234197	0.00434611602444126	0.00110725876054529	GM12892 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
47	wgEncodeBroadHistoneCd20H3k04me2Pk	-0.00534094427806399	7.69803298147732e-06	0.00116954658171599	CD20+ H3K4me2 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
48	wgEncodeSydhTfbsGm18505Pol2IggmusPk	-0.225037471835008	0.000577739215903313	0.00124109340194569	GM18505 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
49	wgEncodeHaibTfbsGm12892Pol2V0416102PkRep1	-0.182307373603187	0.000386304347400228	0.00124744302959178	GM12892 Pol2 v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
50	wgEncodeSydhTfbsGm12878Tblr1ab24550IggmusPk	-0.309828493559418	0.00307945059809802	0.0014376380653529	GM12878 TBLR1 AB24550 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
51	wgEncodeBroadHistoneGm12878H3k04me3StdPkV2	-0.016718915033663	3.94924456126725e-05	0.00144677109929173	GM12878 H3K4me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
52	wgEncodeBroadHistoneCd20CtcfPk	-0.151319310984428	0.00406316917518674	0.00158518101843798	CD20+ CTCF Histone Mods by ChIP-seq Peaks from ENCODE/Broad
53	wgEncodeSydhTfbsGm12878Pol2IggmusPk	-0.113962146810354	3.7627825958408e-05	0.00158821294577385	GM12878 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
54	wgEncodeUwDnaseTregwb78495824HotspotsRep1	-0.0531461840183113	0.000131100835551039	0.00161810961775414	Treg Wb78495824 DNaseI HS HotSpots Rep 1 from ENCODE/UW
55	wgEncodeUwDgfGm06990Hotspots	-0.141108961589214	0.00621294373898114	0.00163064639685277	GM06990 DNaseI DGF Hotspots from ENCODE/UW
56	wgEncodeUwDnaseGm12864HotspotsRep1	-0.179829527570575	0.00108582396106997	0.00171419027323434	GM12864 DNaseI HS HotSpots Rep 1 from ENCODE/UW
57	wgEncodeSydhTfbsGm15510Pol2IggmusPk	-0.473903883425374	0.00520460453471534	0.00215999002903374	GM15510 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
58	wgEncodeUwHistoneGm12878H3k4me3StdHotspotsRep2	-0.223878798233894	0.000945741351209512	0.0025435035519162	GM12878 H3K4me3 Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
59	wgEncodeBroadHistoneDnd41H2azPk	-0.00736297936250384	2.14459687906583e-05	0.00254350896975453	Dnd41 H2A.Z Histone Mods by ChIP-seq Peaks from ENCODE/Broad
60	wgEncodeUwDnaseTh1HotspotsRep2	-0.099733238708064	0.00092022005485651	0.00262601150106615	Th1 DNaseI HS HotSpots Rep 2 from ENCODE/UW
61	wgEncodeUwDnaseTregwb83319432HotspotsRep1	-0.0646036751999397	8.09609328679598e-05	0.00262601150106615	Treg Wb83319432 DNaseI HS HotSpots Rep 1 from ENCODE/UW
62	wgEncodeUwHistoneGm12865H3k04me3StdHotspotsRep2	-0.156714563938586	0.000183423098708326	0.00274897117254662	GM12865 H3K4me3 Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
63	wgEncodeUwDnaseTh1wb33676984HotspotsRep1	-0.0797776186376731	0.00213985625491475	0.0028416253632555	Th1 Wb33676984 DNaseI HS HotSpots Rep 1 from ENCODE/UW
64	wgEncodeSydhTfbsGm12878Chd1a301218aIggmusPk	-0.42413060195771	0.000421154060258528	0.00340310938405446	GM12878 CHD1 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
65	wgEncodeUwHistoneGm12865H3k04me3StdHotspotsRep1	-0.196366739964876	0.000422231278076034	0.00340310938405446	GM12865 H3K4me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
66	wgEncodeBroadHistoneDnd41H3k27acPk	-0.00944438708857287	0.000375455510145591	0.00387245059726273	Dnd41 H3K27ac Histone Mods by ChIP-seq Peaks from ENCODE/Broad
67	wgEncodeUwDgfCd4naivewb11970640Hotspots	-0.0557302474052192	0.000186334750871399	0.00412439037026417	CD4+ Naive Wb11970640 DNaseI DGF Hotspots from ENCODE/UW
68	wgEncodeBroadHistoneGm12878H3k9acStdPk	-0.044974610424408	7.37158307997788e-07	0.00451885519155268	GM12878 H3K9ac Histone Mods by ChIP-seq Peaks from ENCODE/Broad
69	wgEncodeUwHistoneCd20ro01794H3k04me3StdHotspotsRep3	-0.329073331503046	0.00184815258285017	0.00491698753798614	CD20+ (RO 01794) H3K4me3 Histone Mod ChIP-seq Hotspots 3 from ENCODE/UW
70	wgEncodeOpenChromFaireGm12891Pk	-0.314981962269852	0.00841817574813785	0.00524843348774517	GM12891 FAIRE Peaks from ENCODE/OpenChrom(UNC)
71	wgEncodeUwDgfTh1HotspotsRep2	-0.142582785384392	0.00133992647791601	0.00524843348774517	Th1 DNaseI DGF Hotspots Rep 2 from ENCODE/UW
72	wgEncodeUwDgfTh17Hotspots	-0.247061570442953	0.00821372037448943	0.00540948059914025	Th17 DNaseI DGF Hotspots from ENCODE/UW
73	wgEncodeBroadHistoneMonocd14ro1746H3k04me1Pk	-0.0507438616444108	0.00683470612513657	0.00541053225656285	Monocytes CD14+ H3K4me1 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
74	wgEncodeUwHistoneGm12864H3k04me3StdHotspotsRep1	-0.242216227698603	0.000780606875442529	0.00550769384440756	GM12864 H3K4me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
75	wgEncodeSydhTfbsGm12878WhipIggmusPk	-0.351893193100523	0.00101298208957416	0.00571491350415627	GM12878 WHIP IgG-mus ChIP-seq Peaks from ENCODE/SYDH
76	wgEncodeUwHistoneGm06990H3k4me3StdHotspotsRep1	-0.375728118409938	0.00355741857141095	0.00603694980246963	GM06990 H3K4me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
77	wgEncodeBroadHistoneDnd41H3k04me2Pk	-0.128550242267746	0.00399569894023281	0.00608576639676739	Dnd41 H3K4me2 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
78	wgEncodeUwHistoneGm12878H3k4me3StdHotspotsRep1	-0.22555563915732	0.000956709070030582	0.00794934368287608	GM12878 H3K4me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
79	wgEncodeBroadHistoneDnd41H3k09acPk	-0.359870040366253	0.00620920175423976	0.00802020353652567	Dnd41 H3K9ac Histone Mods by ChIP-seq Peaks from ENCODE/Broad
80	wgEncodeUwDnaseGm12878HotspotsRep2	-0.149216220348933	0.000434689675625912	0.00907752015814195	GM12878 DNaseI HS HotSpots Rep 2 from ENCODE/UW
81	wgEncodeBroadHistoneCd20ro01794H3k27acPk	-0.00030498581909873	0.000161135211141783	0.00973249318033574	CD20+ RO01794 H3K27ac Histone Mods by ChIP-seq Peaks from ENCODE/Broad
82	wgEncodeUwHistoneCd20ro01778H3k04me3StdHotspotsRep1	-0.27664566912314	0.00240596310730985	0.00987879959366879	CD20+ (RO 01778) H3K4me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
83	wgEncodeBroadHistoneDnd41H3k04me1Pk	-0.152398766965943	7.49979697818029e-05	0.0101165584211943	Dnd41 H3K4me1 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
84	wgEncodeUwDnaseCd4naivewb11970640HotspotsRep1	-0.28090393452918	0.000586280493959374	0.0144999762596115	CD4+ Naive Wb11970640 DNaseI HS HotSpots Rep 1 from ENCODE/UW
85	wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep1	-0.122173450767666	0.00065071426414062	0.0144999762596115	GM12878 Pol2-4H8 PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
86	wgEncodeBroadHistoneGm12878H3k04me1StdPkV2	-0.000460328988266843	2.55642876619982e-07	0.0149932998551934	GM12878 H3K4me1 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
87	wgEncodeBroadHistoneHsmmH3k27me3StdPk	-0.00734810436110248	1.3005292420289e-06	0.0150304299514908	HSMM H3K27me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
88	wgEncodeBroadHistoneGm12878Ezh239875Pk	-0.0056515334213926	0.000168862572052955	0.0155861010251577	GM12878 EZH2 (39875) Histone Mods by ChIP-seq Peaks from ENCODE/Broad
89	wgEncodeUwHistoneGm06990H3k4me3StdHotspotsRep2	-0.287879680255103	0.000277551185288127	0.015649247732285	GM06990 H3K4me3 Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
90	wgEncodeBroadHistoneDnd41H3k04me3Pk	-0.364890506427436	0.00431154507675895	0.0165139237118617	Dnd41 H3K4me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
91	wgEncodeUwHistoneCd20ro01778H3k04me3StdHotspotsRep2	-0.371019657183421	0.00102636336027112	0.0166039499504467	CD20+ (RO 01778) H3K4me3 Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
92	wgEncodeSydhTfbsGm12878Mxi1IggmusPk	-0.526628616942164	0.00963134252755333	0.0170615584781091	GM12878 Mxi1 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
93	wgEncodeSydhTfbsRajiPol2UcdPk	-0.486870872042987	0.00103423433794382	0.0181883704597486	Raji Pol2 UC Davis ChIP-seq Peaks from ENCODE/SYDH
94	wgEncodeUwDnaseTh1wb54553204HotspotsRep1	-0.0961851141395205	0.000918728439276587	0.0189194921107383	Th1 Wb54553204 DNaseI HS HotSpots Rep 1 from ENCODE/UW
95	wgEncodeSydhTfbsGm12891Pol2IggmusPk	-0.216303981433417	0.0002872019483467	0.0245168329099638	GM12891 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
96	wgEncodeUwDnaseTh1wb54553204HotspotsRep2	-0.222321853019367	0.00542435581462935	0.0247326664945942	Th1 Wb54553204 DNaseI HS HotSpots Rep 2 from ENCODE/UW
97	wgEncodeBroadHistoneMonocd14ro1746H3k27acPk	-0.0811727984733493	0.00899714202607843	0.0290135192928578	Monocytes CD14+ H3K27ac Histone Mods by ChIP-seq Peaks from ENCODE/Broad
98	wgEncodeHaibGenotypeNhdfneoRegionsRep1	0.0106483153872634	-0.00445413440055227	0.0409028403703626	NHDF-neo Copy number variants Replicate 1 from ENCODE/HAIB
99	wgEncodeGisRnaPetGm12878CytosolPapClustersRep1V2	-0.0233731889667324	0.000304503719227411	0.0427805947299535	GM12878 cytosol polyA+ clone-based RNA PET Clusters Rep 1 from ENCODE/GIS
100	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabPk	-0.638259568309343	0.00237753961764968	0.0454785523957355	GM10847 NFKB IgG-rab TNFa ChIP-seq Peaks from ENCODE/SYDH
101	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabPk	-0.518341046175903	1.50293785306735e-05	0.0461717949001858	GM18505 NFKB IgG-rab TNFa ChIP-seq Peaks from ENCODE/SYDH
102	wgEncodeGisRnaPetHepg2CytosolPapClustersRep1	0.00600773156959534	-0.0399329239295049	0.0516625426353605	HepG2 cytosol polyA+ clone-based RNA PET Clusters Rep 1 from ENCODE/GIS
103	wgEncodeHaibGenotypeHcmRegionsRep1	0.0184580500033797	-0.0062388956384656	0.0565593694623208	HCM Copy number variants Replicate 1 from ENCODE/HAIB
104	wgEncodeGisRnaPetHelas3NucleusPapClustersRep1V2	0.0883919301486639	-0.00641594077922725	0.0591320012181908	HeLa-S3 nucleus polyA+ clone-free RNA PET Clusters Rep 1 from ENCODE/GIS
105	wgEncodeBroadHistoneDnd41H3k09me3Pk	-0.00612706853778237	0.135738541656311	0.0603122453524037	Dnd41 H3K9me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
106	wgEncodeGisRnaPetK562ChromatinTotalClustersRep1	0.0142232490373764	-0.00131623568606404	0.066890104241097	K562 chromatin total clone-based RNA PET Clusters Rep 1 from ENCODE/GIS
107	wgEncodeBroadHistoneGm12878CtcfStdPk	-0.117187092854177	5.97685664365164e-05	0.0691751524116169	GM12878 CTCF Histone Mods by ChIP-seq Peaks from ENCODE/Broad
108	wgEncodeBroadHistoneGm12878H3k79me2StdPk	-0.104070976432804	0.000625287741872554	0.0750993860422352	GM12878 H3K79me2 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
109	wgEncodeGisChiaPetHct116Pol2InteractionsRep1	0.0740229954288144	-0.00497714159447428	0.0774186429194211	HCT-116 Pol2 ChIA-PET Interactions Rep 1 from ENCODE/GIS-Ruan
110	wgEncodeBroadHistoneGm12878H3k27acStdPk	-0.0105116351019512	6.54385010118416e-05	0.079669765626257	GM12878 H3K27ac Histone Mods by ChIP-seq Peaks from ENCODE/Broad
111	wgEncodeBroadHistoneNhaH3k27me3StdPk	-0.0349985360278303	0.000607111303438302	0.0854464912150503	NH-A H3K27me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
112	wgEncodeBroadHistoneHelas3H3k27me3StdPk	-0.132624159750176	0.00256944262657769	0.0987501846384927	HeLa-S3 H3K27me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
113	wgEncodeBroadHistoneGm12878H3k4me1StdPk	-0.0023064524802777	1.06621727642631e-06	0.0182670291119865	NA
114	wgEncodeBroadHistoneGm12878H3k4me3StdPk	-0.0130340389607987	5.47206644613057e-05	0.0210279439764844	NA
115	wgEncodeUwDgfGm12865Hotspots	-0.153450743271615	0.00174858238642595	0.00166041119910692	NA
116	wgEncodeGisRnaPetHelas3NucleusPapClustersRep1	0.0891610972269695	-0.00501406597341937	0.043814765690292	NA
	Row.names	c1	c3	adj.P.Val	V2
1	wgEncodeBroadHistoneMonocd14ro1746CtcfPk	-0.635468776916681	4.87928449642859e-06	0.0179448671408671	Monocytes CD14+ CTCF Histone Mods by ChIP-seq Peaks from ENCODE/Broad
	Row.names	c2	c4	adj.P.Val	V2
1	wgEncodeHaibTfbsGm12878Runx3sc101553V0422111PkRep2	0.00165039181847451	0.876219185009688	0.00505664834489768	GM12878 RUNX3 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
2	wgEncodeHaibTfbsGm12878Nficsc81335V0422111PkRep1	0.000199545526272736	0.808159470662898	0.00505664834489768	GM12878 NFIC v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
3	wgEncodeOpenChromFaireGm12892Pk	0.00142888614762413	0.808763663643546	0.00505664834489768	GM12892 FAIRE Peaks from ENCODE/OpenChrom(UNC)
4	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111PkRep1	0.00265662375635571	0.809762261109616	0.00505664834489768	GM12878 FOXM1 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
5	wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep2	0.000460308949584532	0.808928800633396	0.00580100373213599	GM12878 PML v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
6	wgEncodeHaibTfbsGm12878Stat5asc74442V0422111PkRep1	0.0077856343035124	-0.999319352732926	0.00688979006321844	GM12878 STAT5A v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
7	wgEncodeHaibTfbsGm12878Mta3sc81325V0422111PkRep2	6.72885413925503e-05	-0.984653820883266	0.00688979006321844	GM12878 MTA3 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
8	wgEncodeHaibTfbsGm12878Stat5asc74442V0422111PkRep2	0.00138695447148114	0.649812758287112	0.00688979006321844	GM12878 STAT5A v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
9	wgEncodeHaibTfbsGm12878Atf2sc81188V0422111PkRep1	0.00206453765945119	0.767514660448709	0.00688979006321844	GM12878 ATF2 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
10	wgEncodeHaibTfbsGm12878Atf2sc81188V0422111PkRep2	0.00731504942269079	0.885586091276006	0.00898967831597262	GM12878 ATF2 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
11	wgEncodeHaibTfbsGm12878Runx3sc101553V0422111PkRep1	0.00177637630972191	0.855174682296918	0.0103715362078466	GM12878 RUNX3 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
12	wgEncodeUwHistoneGm12875H3k04me3StdHotspotsRep1	0.00712035988382378	-0.908646947306989	0.0108785291250999	GM12875 H3K4me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
13	wgEncodeHaibTfbsGm12878Mta3sc81325V0422111PkRep1	0.000935193990746645	0.925346648787525	0.0110440172346681	GM12878 MTA3 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
14	wgEncodeHaibTfbsGm12878Nfatc1sc17834V0422111PkRep2	0.000276784136667572	0.904371035038975	0.0125304389605094	GM12878 NFATC1 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
15	wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep1	0.00259840706567228	0.712198939999343	0.0152162428661658	GM12878 Pol2 PCR2x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
16	wgEncodeSydhTfbsGm12878P300bStdPk	0.00396639279608152	0.803070342641835	0.015755793045822	GM12878 p300 SC584 Standard ChIP-seq Peaks from ENCODE/SYDH
17	wgEncodeHaibTfbsGm12892Pol24h8V0416102PkRep2	0.000891673461674332	-0.895582329655626	0.0161364946455958	GM12892 Pol2-4H8 v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
18	wgEncodeHaibTfbsGm12891Pol24h8Pcr1xPkRep2	0.000605490538356781	-0.863078796813014	0.0161364946455958	GM12891 Pol2-4H8 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
19	wgEncodeSydhTfbsGm19193Pol2IggmusPk	0.00357555594456854	0.609979665954463	0.0198482561088043	GM19193 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
20	wgEncodeHaibTfbsGm12891Pol24h8Pcr1xPkRep1	0.0039059136813932	0.937465750514882	0.0199790249612617	GM12891 Pol2-4H8 PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
21	wgEncodeOpenChromFaireGm18507Pk	0.00265295515440595	0.988575135257398	0.0199790249612617	GM18507 FAIRE Peaks from ENCODE/OpenChrom(UNC)
22	wgEncodeUwDnaseGm12878HotspotsRep1	0.00275828063917147	0.999254411448527	0.0202042585089677	GM12878 DNaseI HS HotSpots Rep 1 from ENCODE/UW
23	wgEncodeBroadHistoneCd20H2azPk	2.43179923371193e-06	-0.247682464208533	0.0202042585089677	CD20+ H2A.Z Histone Mods by ChIP-seq Peaks from ENCODE/Broad
