Disease 1	Disease 2	Corr. coefficient
Celiac_disease	Crohns_disease	0.140078097581863
Celiac_disease	Ulcerative_colitis	0.139997482299805
Alopecia_areata	Atopic_dermatitis	0.138705641031265
Crohns_disease	Progressive_supranuclear_palsy	0.138645201921463
Celiac_disease	Kawasaki_disease	0.137005165219307
Atopic_dermatitis	Ulcerative_colitis	0.136781513690948
Primary_biliary_cirrhosis	Psoriasis	0.135171353816986
Migraine	Red_blood_cell_traits	0.134059682488441
Fasting_glucose_related_traits	Type_2_diabetes	0.133231148123741
Allergy	Asthma	0.130792692303658
Asthma	Progressive_supranuclear_palsy	0.130762502551079
Ankylosing_spondylitis	Celiac_disease	0.130107149481773
Celiac_disease	Juvenile_idiopathic_arthritis	0.127320051193237
Triglycerides	Vitiligo	0.127134159207344
Asthma	Renal_function_related_traits_BUN	0.126151770353317
Alopecia_areata	Ulcerative_colitis	0.125576168298721
Juvenile_idiopathic_arthritis	Progressive_supranuclear_palsy	0.124984949827194
Alzheimers_combined	Chronic_kidney_disease	0.122591271996498
Atopic_dermatitis	Psoriasis	0.120502687990665
Primary_biliary_cirrhosis	Systemic_sclerosis	0.119896203279495
Alopecia_areata	C_reactive_protein	0.119780518114567
Asthma	Primary_sclerosing_cholangitis	0.118950396776199
Juvenile_idiopathic_arthritis	Type_1_diabetes	0.118634030222893
Autoimmune_thyroiditis	Celiac_disease	0.117549404501915
Celiac_disease	Psoriasis	0.11587180942297
Autoimmune_thyroiditis	Progressive_supranuclear_palsy	0.115790940821171
Behcets_disease	Celiac_disease	0.115321390330791
Atopic_dermatitis	Crohns_disease	0.11466983705759
Crohns_disease	Migraine	0.114366836845875
Alopecia_areata	Urate_levels	0.113995276391506
Autoimmune_thyroiditis	Systemic_lupus_erythematosus	0.11354722827673
Renal_function_related_traits_BUN	Restless_legs_syndrome	0.113480016589165
Platelet_counts	Vitiligo	0.110812336206436
Asthma	Restless_legs_syndrome	0.110467903316021
Renal_function_related_traits_BUN	Urate_levels	0.110336422920227
Ankylosing_spondylitis	Primary_sclerosing_cholangitis	0.109646506607533
Behcets_disease	Juvenile_idiopathic_arthritis	0.109142236411572
Bone_mineral_density	Creatinine_levels	0.107832819223404
Asthma	Behcets_disease	0.107705339789391
Chronic_kidney_disease	Creatinine_levels	0.106071479618549
Crohns_disease	Multiple_sclerosis	0.106046386063099
Alzheimers_combined	Asthma	0.105717658996582
Ankylosing_spondylitis	Primary_biliary_cirrhosis	0.105627618730068
Behcets_disease	Renal_function_related_traits_BUN	0.105523765087128
HDL_cholesterol	Vitiligo	0.10533881187439
Alopecia_areata	Asthma	0.105297945439816
Alzheimers_combined	Type_2_diabetes	0.104261517524719
HDL_cholesterol	Liver_enzyme_levels_gamma_glutamyl_transferase	0.104113958775997
Platelet_counts	Type_2_diabetes	0.103738717734814
Ankylosing_spondylitis	Multiple_sclerosis	0.103506810963154
C_reactive_protein	Crohns_disease	0.102314978837967
Atopic_dermatitis	Restless_legs_syndrome	0.101660244166851
Alzheimers_combined	LDL_cholesterol	0.100314728915691
Alopecia_areata	Juvenile_idiopathic_arthritis	0.0998012721538544
Alopecia_areata	Crohns_disease	0.0986482948064804
Multiple_sclerosis	Ulcerative_colitis	0.0964818671345711
Allergy	Juvenile_idiopathic_arthritis	0.096368134021759
Asthma	C_reactive_protein	0.0951475501060486
Bone_mineral_density	Type_2_diabetes	0.0950953960418701
Liver_enzyme_levels_gamma_glutamyl_transferase	Type_2_diabetes	0.094824455678463
Migraine	Progressive_supranuclear_palsy	0.0944420397281647
Migraine	Psoriasis	0.092167891561985
C_reactive_protein	Migraine	0.0918623134493828
Atopic_dermatitis	LDL_cholesterol	0.0911003276705742
Juvenile_idiopathic_arthritis	Rheumatoid_arthritis	0.0900471732020378
Migraine	Primary_sclerosing_cholangitis	0.0899694859981537
C_reactive_protein	Psoriasis	0.089820496737957
Asthma	Juvenile_idiopathic_arthritis	0.0889560431241989
Primary_sclerosing_cholangitis	Ulcerative_colitis	0.0885491445660591
Restless_legs_syndrome	Type_2_diabetes	0.0873340666294098
Kawasaki_disease	Rheumatoid_arthritis	0.0869662091135979
Behcets_disease	Systemic_sclerosis	0.0846493020653725
Fasting_glucose_related_traits	Triglycerides	0.0839127004146576
Alzheimers_combined	Bone_mineral_density	0.0820598676800728
Alzheimers_combined	Fasting_glucose_related_traits	0.0816208720207214
Psoriasis	Ulcerative_colitis	0.0814703702926636
Systemic_lupus_erythematosus	Systemic_sclerosis	0.0813477411866188
Alzheimers_combined	Red_blood_cell_traits	0.0812787190079689
Platelet_counts	Primary_biliary_cirrhosis	0.0807943940162659
Primary_sclerosing_cholangitis	Progressive_supranuclear_palsy	0.0796362906694412
Autoimmune_thyroiditis	Psoriasis	0.0786101371049881
Alzheimers_combined	Creatinine_levels	0.0779775232076645
Celiac_disease	Systemic_sclerosis	0.0777385979890823
Kawasaki_disease	Ulcerative_colitis	0.0775485411286354
Red_blood_cell_traits	Triglycerides	0.07732043415308
Platelet_counts	Primary_sclerosing_cholangitis	0.0771483331918716
Autoimmune_thyroiditis	Migraine	0.0771421045064926
Progressive_supranuclear_palsy	Restless_legs_syndrome	0.0767527297139168
HDL_cholesterol	Type_2_diabetes	0.076722078025341
Chronic_kidney_disease	HDL_cholesterol	0.0756641253829002
Crohns_disease	Psoriasis	0.0748188346624374
Ankylosing_spondylitis	Platelet_counts	0.0746100321412086
Type_1_diabetes	Vitiligo	0.0730185285210609
Celiac_disease	Rheumatoid_arthritis	0.0724617317318916
Primary_sclerosing_cholangitis	Systemic_sclerosis	0.0718806609511375
Allergy	Restless_legs_syndrome	0.0715911611914635
Autoimmune_thyroiditis	Restless_legs_syndrome	0.0707642808556557
Renal_function_related_traits_BUN	Rheumatoid_arthritis	0.070412702858448
Autoimmune_thyroiditis	Kawasaki_disease	0.0703692138195038
LDL_cholesterol	Platelet_counts	0.0684560462832451
Ankylosing_spondylitis	Systemic_lupus_erythematosus	0.0670680925250053
Juvenile_idiopathic_arthritis	Ulcerative_colitis	0.0667788833379745
Atopic_dermatitis	Progressive_supranuclear_palsy	0.0659489408135414
Allergy	Renal_function_related_traits_BUN	0.0656348317861557
Allergy	Systemic_lupus_erythematosus	0.0653878003358841
Atopic_dermatitis	Kawasaki_disease	0.0653750598430634
Alopecia_areata	Autoimmune_thyroiditis	0.0645781829953194
Fasting_glucose_related_traits	Vitiligo	0.0643906891345978
Type_1_diabetes	Urate_levels	0.064204528927803
Bone_mineral_density	Urate_levels	0.0641947165131569
Primary_sclerosing_cholangitis	Renal_function_related_traits_BUN	0.0640648603439331
Atopic_dermatitis	Chronic_kidney_disease	0.0638135671615601
Ankylosing_spondylitis	Triglycerides	0.0631185322999954
Platelet_counts	Systemic_sclerosis	0.0630584135651588
C_reactive_protein	Urate_levels	0.0610508769750595
Liver_enzyme_levels_gamma_glutamyl_transferase	Migraine	0.0604621060192585
Migraine	Ulcerative_colitis	0.0604457296431065
Bone_mineral_density	Renal_function_related_traits_BUN	0.0602067038416862
Restless_legs_syndrome	Type_1_diabetes	0.0595712661743164
Atopic_dermatitis	Urate_levels	0.0587279051542282
Asthma	Ulcerative_colitis	0.0581910684704781
Chronic_kidney_disease	Restless_legs_syndrome	0.0578272789716721
Celiac_disease	Primary_sclerosing_cholangitis	0.0571081005036831
Allergy	Celiac_disease	0.0568105913698673
Atopic_dermatitis	Juvenile_idiopathic_arthritis	0.0548659972846508
Alzheimers_combined	Platelet_counts	0.0543680489063263
Autoimmune_thyroiditis	Ulcerative_colitis	0.0533471591770649
Rheumatoid_arthritis	Urate_levels	0.0525533407926559
Allergy	Kawasaki_disease	0.0524780564010143
Creatinine_levels	Progressive_supranuclear_palsy	0.0523170530796051
Atopic_dermatitis	Rheumatoid_arthritis	0.0517380051314831
Behcets_disease	Primary_sclerosing_cholangitis	0.0515946857631207
Bone_mineral_density	Vitiligo	0.0511621162295341
C_reactive_protein	Juvenile_idiopathic_arthritis	0.0498249605298042
Asthma	Fasting_glucose_related_traits	0.0497791841626167
Chronic_kidney_disease	Liver_enzyme_levels_gamma_glutamyl_transferase	0.0496146343648434
Alopecia_areata	Progressive_supranuclear_palsy	0.0486190021038055
Systemic_sclerosis	Triglycerides	0.0481116734445095
Asthma	Type_1_diabetes	0.0467139780521393
Alopecia_areata	Primary_sclerosing_cholangitis	0.0463873818516731
Juvenile_idiopathic_arthritis	Primary_sclerosing_cholangitis	0.0462220907211304
HDL_cholesterol	Primary_sclerosing_cholangitis	0.0460137873888016
Atopic_dermatitis	Type_1_diabetes	0.0460015274584293
Alopecia_areata	Type_1_diabetes	0.0457409843802452
Kawasaki_disease	Progressive_supranuclear_palsy	0.0452910773456097
Primary_sclerosing_cholangitis	Vitiligo	0.0451079644262791
Allergy	Vitiligo	0.0450795143842697
Ankylosing_spondylitis	Systemic_sclerosis	0.0450732037425041
Alopecia_areata	Celiac_disease	0.0443135239183903
Creatinine_levels	Urate_levels	0.0436431132256985
Ankylosing_spondylitis	Autoimmune_thyroiditis	0.0419397465884686
Alzheimers_combined	Primary_sclerosing_cholangitis	0.0418597869575024
Chronic_kidney_disease	Type_2_diabetes	0.0410196483135223
Autoimmune_thyroiditis	Renal_function_related_traits_BUN	0.0402448996901512
Crohns_disease	Primary_sclerosing_cholangitis	0.0402217395603657
Alopecia_areata	Psoriasis	0.0397808775305748
Migraine	Urate_levels	0.0390551686286926
Fasting_glucose_related_traits	Platelet_counts	0.0389780662953854
Ankylosing_spondylitis	Behcets_disease	0.0381845608353615
Bone_mineral_density	Fasting_glucose_related_traits	0.0375308468937874
Kawasaki_disease	Restless_legs_syndrome	0.0373648926615715
Behcets_disease	Rheumatoid_arthritis	0.0369993261992931
Ankylosing_spondylitis	Kawasaki_disease	0.0359513983130455
Chronic_kidney_disease	Triglycerides	0.0359016098082066
Allergy	Behcets_disease	0.0358173288404942
C_reactive_protein	Progressive_supranuclear_palsy	0.0352094918489456
Atopic_dermatitis	HDL_cholesterol	0.0348532050848007
Fasting_glucose_related_traits	Restless_legs_syndrome	0.0347005613148212
Autoimmune_thyroiditis	Creatinine_levels	0.0345249101519585
Behcets_disease	Kawasaki_disease	0.0345031507313251
Alopecia_areata	Bone_mineral_density	0.0339732319116592
Behcets_disease	Ulcerative_colitis	0.0339294448494911
Ankylosing_spondylitis	Psoriasis	0.0335094481706619
Juvenile_idiopathic_arthritis	Systemic_sclerosis	0.0334133878350258
Allergy	Autoimmune_thyroiditis	0.0333820544183254
Celiac_disease	Progressive_supranuclear_palsy	0.0332250334322453
Red_blood_cell_traits	Vitiligo	0.0329903289675713
Asthma	Vitiligo	0.0328767672181129
Systemic_lupus_erythematosus	Vitiligo	0.0327268317341805
HDL_cholesterol	Red_blood_cell_traits	0.0319425165653229
Renal_function_related_traits_BUN	Type_2_diabetes	0.0312452577054501
Progressive_supranuclear_palsy	Psoriasis	0.0311756376177073
Type_1_diabetes	Ulcerative_colitis	0.0310759730637074
Liver_enzyme_levels_gamma_glutamyl_transferase	Primary_biliary_cirrhosis	0.0310027860105038
Multiple_sclerosis	Systemic_sclerosis	0.0306747872382402
Creatinine_levels	Restless_legs_syndrome	0.0298253744840622
C_reactive_protein	Primary_sclerosing_cholangitis	0.0297393463551998
Ankylosing_spondylitis	Liver_enzyme_levels_gamma_glutamyl_transferase	0.0294841155409813
Juvenile_idiopathic_arthritis	Kawasaki_disease	0.0291162729263306
Autoimmune_thyroiditis	Primary_biliary_cirrhosis	0.02853730507195
LDL_cholesterol	Type_2_diabetes	0.0280578471720219
Type_2_diabetes	Vitiligo	0.028031699359417
Allergy	Bone_mineral_density	0.0275249928236008
Fasting_glucose_related_traits	Renal_function_related_traits_BUN	0.026704790070653
Alzheimers_combined	Vitiligo	0.0265936739742756
C_reactive_protein	Restless_legs_syndrome	0.0264537762850523
Fasting_glucose_related_traits	HDL_cholesterol	0.0261529535055161
Allergy	Atopic_dermatitis	0.0261460989713669
Behcets_disease	Multiple_sclerosis	0.0260351989418268
Allergy	Migraine	0.0260121170431376
Kawasaki_disease	Systemic_sclerosis	0.0256122928112745
Ankylosing_spondylitis	Red_blood_cell_traits	0.0252821035683155
Allergy	Psoriasis	0.0251149442046881
Ankylosing_spondylitis	Migraine	0.0247696060687304
Alzheimers_combined	Triglycerides	0.0247201826423407
Alopecia_areata	Multiple_sclerosis	0.024462329223752
HDL_cholesterol	Renal_function_related_traits_BUN	0.024375531822443
Red_blood_cell_traits	Ulcerative_colitis	0.0243714060634375
Creatinine_levels	LDL_cholesterol	0.0238111037760973
Atopic_dermatitis	Renal_function_related_traits_BUN	0.0234076883643866
Allergy	C_reactive_protein	0.0232763942331076
Multiple_sclerosis	Rheumatoid_arthritis	0.0232416912913322
Primary_sclerosing_cholangitis	Red_blood_cell_traits	0.0231280326843262
Restless_legs_syndrome	Rheumatoid_arthritis	0.0228461753576994
Liver_enzyme_levels_gamma_glutamyl_transferase	Psoriasis	0.0224751327186823
Systemic_sclerosis	Type_2_diabetes	0.022205414250493
Creatinine_levels	Renal_function_related_traits_BUN	0.0219994466751814
Fasting_glucose_related_traits	Primary_sclerosing_cholangitis	0.0219034105539322
Migraine	Restless_legs_syndrome	0.0215346403419971
Asthma	Kawasaki_disease	0.021470433101058
Asthma	Creatinine_levels	0.0213423054665327
Creatinine_levels	Vitiligo	0.0206759311258793
Asthma	Migraine	0.0194750037044287
Chronic_kidney_disease	Fasting_glucose_related_traits	0.0191165171563625
Creatinine_levels	Liver_enzyme_levels_gamma_glutamyl_transferase	0.0185679439455271
Behcets_disease	Bone_mineral_density	0.0183123499155045
Crohns_disease	Kawasaki_disease	0.0178304705768824
Autoimmune_thyroiditis	Urate_levels	0.0176568273454905
Migraine	Platelet_counts	0.0171988625079393
C_reactive_protein	Red_blood_cell_traits	0.0171556398272514
Behcets_disease	Vitiligo	0.0168346334248781
Creatinine_levels	Rheumatoid_arthritis	0.0162851046770811
Juvenile_idiopathic_arthritis	Psoriasis	0.0159682314842939
Migraine	Type_2_diabetes	0.0156224789097905
Red_blood_cell_traits	Systemic_sclerosis	0.015320610255003
Chronic_kidney_disease	Red_blood_cell_traits	0.0152668450027704
Primary_biliary_cirrhosis	Rheumatoid_arthritis	0.0152520751580596
Celiac_disease	C_reactive_protein	0.0151973990723491
Behcets_disease	Type_1_diabetes	0.0150281973183155
LDL_cholesterol	Red_blood_cell_traits	0.0143954465165734
Bone_mineral_density	LDL_cholesterol	0.0136187924072146
Creatinine_levels	Crohns_disease	0.0126310829073191
Progressive_supranuclear_palsy	Renal_function_related_traits_BUN	0.0126287322491407
Fasting_glucose_related_traits	Red_blood_cell_traits	0.0120764933526516
Atopic_dermatitis	Migraine	0.0120417941361666
Ankylosing_spondylitis	Progressive_supranuclear_palsy	0.0118114454671741
Autoimmune_thyroiditis	Chronic_kidney_disease	0.0117464857175946
Red_blood_cell_traits	Type_2_diabetes	0.0116459028795362
Alzheimers_combined	Type_1_diabetes	0.011425375007093
Behcets_disease	Fasting_glucose_related_traits	0.0109636206179857
Asthma	Atopic_dermatitis	0.0108993258327246
Juvenile_idiopathic_arthritis	Multiple_sclerosis	0.00998734869062901
Kawasaki_disease	Migraine	0.00980751309543848
Crohns_disease	Primary_biliary_cirrhosis	0.00965473987162113
Allergy	Fasting_glucose_related_traits	0.0095119820907712
LDL_cholesterol	Progressive_supranuclear_palsy	0.00941704493016005
Platelet_counts	Systemic_lupus_erythematosus	0.00919368211179972
Crohns_disease	Juvenile_idiopathic_arthritis	0.00859683752059937
Asthma	Chronic_kidney_disease	0.00857569836080074
Chronic_kidney_disease	Rheumatoid_arthritis	0.00800460670143366
Triglycerides	Urate_levels	0.00749553740024567
Psoriasis	Rheumatoid_arthritis	0.00743766082450747
Creatinine_levels	Juvenile_idiopathic_arthritis	0.00732067646458745
Chronic_kidney_disease	Crohns_disease	0.00714904302731156
Liver_enzyme_levels_gamma_glutamyl_transferase	Primary_sclerosing_cholangitis	0.00696041202172637
Psoriasis	Systemic_sclerosis	0.00580047210678458
Autoimmune_thyroiditis	Systemic_sclerosis	0.00540416967123747
Creatinine_levels	Migraine	0.00529527617618442
Creatinine_levels	Ulcerative_colitis	0.0051821181550622
Renal_function_related_traits_BUN	Type_1_diabetes	0.00506124179810286
Liver_enzyme_levels_gamma_glutamyl_transferase	Renal_function_related_traits_BUN	0.0048781200312078
Liver_enzyme_levels_gamma_glutamyl_transferase	Systemic_sclerosis	0.00378300179727376
Fasting_glucose_related_traits	Urate_levels	0.00335921719670296
Systemic_lupus_erythematosus	Ulcerative_colitis	0.00289312354288995
HDL_cholesterol	Psoriasis	0.00287384446710348
Asthma	Celiac_disease	0.00227257772348821
Systemic_lupus_erythematosus	Type_1_diabetes	0.00212079961784184
Juvenile_idiopathic_arthritis	Systemic_lupus_erythematosus	0.00195178552530706
Kawasaki_disease	Vitiligo	0.00192076596431434
Multiple_sclerosis	Type_1_diabetes	0.00171067472547293
Creatinine_levels	Systemic_sclerosis	0.00166128494311124
Fasting_glucose_related_traits	Progressive_supranuclear_palsy	0.00154212734196335
Behcets_disease	HDL_cholesterol	0.00150213262531906
Fasting_glucose_related_traits	LDL_cholesterol	0.00106246245559305
C_reactive_protein	Kawasaki_disease	0.000920150137972087
Crohns_disease	Urate_levels	0.000886390567757189
Alzheimers_combined	Progressive_supranuclear_palsy	0.000539547530934215
Bone_mineral_density	Triglycerides	0.000404746708227322
Juvenile_idiopathic_arthritis	Migraine	0.000309486349578947
Bone_mineral_density	Primary_sclerosing_cholangitis	0.000286244001472369
Liver_enzyme_levels_gamma_glutamyl_transferase	Progressive_supranuclear_palsy	0.000161098374519497
Creatinine_levels	Fasting_glucose_related_traits	9.65683939284645e-05
Primary_sclerosing_cholangitis	Urate_levels	-0.000201779490453191
Primary_biliary_cirrhosis	Vitiligo	-0.000289069022983313
Crohns_disease	Rheumatoid_arthritis	-0.000428855215432122
Allergy	Type_2_diabetes	-0.000523781345691532
Creatinine_levels	Type_1_diabetes	-0.000820506073068827
HDL_cholesterol	Systemic_sclerosis	-0.00202339584939182
Allergy	Type_1_diabetes	-0.0021583060733974
Allergy	Alzheimers_combined	-0.00254561332985759
Asthma	Autoimmune_thyroiditis	-0.00272171082906425
Alzheimers_combined	Migraine	-0.00328128458932042
Bone_mineral_density	Progressive_supranuclear_palsy	-0.0033832835033536
LDL_cholesterol	Migraine	-0.00374764576554298
Alopecia_areata	Red_blood_cell_traits	-0.00377349578775465
Allergy	Multiple_sclerosis	-0.00381171517074108
Atopic_dermatitis	Creatinine_levels	-0.00434216903522611
Atopic_dermatitis	Multiple_sclerosis	-0.00469744531437755
Rheumatoid_arthritis	Systemic_sclerosis	-0.0050305831246078
Alopecia_areata	Kawasaki_disease	-0.00518308440223336
Primary_sclerosing_cholangitis	Type_2_diabetes	-0.00546409422531724
Allergy	Systemic_sclerosis	-0.00568028725683689
Alzheimers_combined	Renal_function_related_traits_BUN	-0.00587189430370927
Creatinine_levels	Type_2_diabetes	-0.00614302838221192
Chronic_kidney_disease	C_reactive_protein	-0.00651436578482389
Ankylosing_spondylitis	HDL_cholesterol	-0.00672159204259515
Bone_mineral_density	Rheumatoid_arthritis	-0.00740801962092519
Alopecia_areata	Creatinine_levels	-0.00753430929034948
Bone_mineral_density	Type_1_diabetes	-0.00804441794753075
Fasting_glucose_related_traits	Migraine	-0.00893145333975554
Allergy	Alopecia_areata	-0.00901894271373749
Autoimmune_thyroiditis	Type_1_diabetes	-0.00930943433195353
Crohns_disease	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.00940485764294863
Fasting_glucose_related_traits	Rheumatoid_arthritis	-0.00948977004736662
Psoriasis	Type_1_diabetes	-0.00964133441448212
Asthma	Urate_levels	-0.00973944924771786
Alopecia_areata	Behcets_disease	-0.00996639113873243
LDL_cholesterol	Systemic_sclerosis	-0.0100307604297996
Allergy	Primary_sclerosing_cholangitis	-0.0103505877777934
Creatinine_levels	Psoriasis	-0.0105761326849461
Migraine	Renal_function_related_traits_BUN	-0.0106278816238046
Creatinine_levels	Primary_sclerosing_cholangitis	-0.0110510988160968
Behcets_disease	Creatinine_levels	-0.0110517330467701
Crohns_disease	Red_blood_cell_traits	-0.0113952802494168
Restless_legs_syndrome	Systemic_sclerosis	-0.01173110678792
Crohns_disease	Fasting_glucose_related_traits	-0.0121273500844836
Progressive_supranuclear_palsy	Rheumatoid_arthritis	-0.01222706399858
Kawasaki_disease	Type_1_diabetes	-0.013021414168179
Crohns_disease	Systemic_sclerosis	-0.0132760787382722
Systemic_sclerosis	Vitiligo	-0.0135907595977187
Autoimmune_thyroiditis	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.0142196919769049
LDL_cholesterol	Restless_legs_syndrome	-0.0142330415546894
Atopic_dermatitis	Fasting_glucose_related_traits	-0.0146057670935988
C_reactive_protein	Type_1_diabetes	-0.0150567376986146
Progressive_supranuclear_palsy	Urate_levels	-0.015233657322824
C_reactive_protein	Type_2_diabetes	-0.0155418831855059
Alopecia_areata	Vitiligo	-0.015938438475132
Behcets_disease	Systemic_lupus_erythematosus	-0.0163680836558342
LDL_cholesterol	Psoriasis	-0.0164561998099089
Progressive_supranuclear_palsy	Systemic_sclerosis	-0.0164611823856831
Type_2_diabetes	Urate_levels	-0.0166058037430048
Migraine	Systemic_lupus_erythematosus	-0.0167044010013342
Progressive_supranuclear_palsy	Type_2_diabetes	-0.0168535877019167
Creatinine_levels	Kawasaki_disease	-0.0170778147876263
Bone_mineral_density	Juvenile_idiopathic_arthritis	-0.017349686473608
Autoimmune_thyroiditis	Red_blood_cell_traits	-0.0173513721674681
Fasting_glucose_related_traits	Systemic_sclerosis	-0.0173588506877422
Red_blood_cell_traits	Rheumatoid_arthritis	-0.0174803454428911
Celiac_disease	Fasting_glucose_related_traits	-0.018202893435955
C_reactive_protein	Creatinine_levels	-0.0183198228478432
Multiple_sclerosis	Progressive_supranuclear_palsy	-0.018741337582469
Juvenile_idiopathic_arthritis	Primary_biliary_cirrhosis	-0.0188893601298332
Restless_legs_syndrome	Urate_levels	-0.0191634725779295
Bone_mineral_density	Red_blood_cell_traits	-0.0195600017905235
Primary_biliary_cirrhosis	Triglycerides	-0.0196456890553236
Primary_sclerosing_cholangitis	Systemic_lupus_erythematosus	-0.0199911929666996
Progressive_supranuclear_palsy	Red_blood_cell_traits	-0.0206926651299
Primary_sclerosing_cholangitis	Rheumatoid_arthritis	-0.0207556616514921
Alopecia_areata	Fasting_glucose_related_traits	-0.0207740385085344
HDL_cholesterol	Migraine	-0.020952295511961
Migraine	Triglycerides	-0.0210280362516642
Celiac_disease	Renal_function_related_traits_BUN	-0.0212995931506157
Behcets_disease	C_reactive_protein	-0.0214170180261135
Atopic_dermatitis	Primary_sclerosing_cholangitis	-0.0215894058346748
Platelet_counts	Urate_levels	-0.0216501653194427
Migraine	Type_1_diabetes	-0.0217621102929115
Primary_sclerosing_cholangitis	Restless_legs_syndrome	-0.022030396386981
Behcets_disease	Psoriasis	-0.0226109642535448
Creatinine_levels	Multiple_sclerosis	-0.022967703640461
Restless_legs_syndrome	Vitiligo	-0.0231498256325722
Liver_enzyme_levels_gamma_glutamyl_transferase	Vitiligo	-0.0234893690794706
Bone_mineral_density	Platelet_counts	-0.0242820214480162
Crohns_disease	Systemic_lupus_erythematosus	-0.0246765594929457
Liver_enzyme_levels_gamma_glutamyl_transferase	Restless_legs_syndrome	-0.0246944576501846
Fasting_glucose_related_traits	Ulcerative_colitis	-0.0251707285642624
Ulcerative_colitis	Urate_levels	-0.0252537578344345
Allergy	Creatinine_levels	-0.0253904219716787
Fasting_glucose_related_traits	Type_1_diabetes	-0.025623919442296
Kawasaki_disease	Primary_sclerosing_cholangitis	-0.0258215088397264
Fasting_glucose_related_traits	Kawasaki_disease	-0.0261490102857351
Alopecia_areata	Renal_function_related_traits_BUN	-0.0262411087751389
Migraine	Primary_biliary_cirrhosis	-0.0265787579119205
Asthma	Type_2_diabetes	-0.0267065074294806
Bone_mineral_density	Restless_legs_syndrome	-0.0269715506583452
LDL_cholesterol	Primary_sclerosing_cholangitis	-0.0271588694304228
Chronic_kidney_disease	Renal_function_related_traits_BUN	-0.0274354871362448
Primary_biliary_cirrhosis	Restless_legs_syndrome	-0.0275581553578377
Fasting_glucose_related_traits	Juvenile_idiopathic_arthritis	-0.0282080955803394
Celiac_disease	Restless_legs_syndrome	-0.0283004362136126
Atopic_dermatitis	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.0284478198736906
C_reactive_protein	LDL_cholesterol	-0.028500609099865
Alzheimers_combined	Urate_levels	-0.029168039560318
Chronic_kidney_disease	Type_1_diabetes	-0.02940465323627
