""	"Row.names"	"V2"	"c1"	"c2"	"adj.P.Val"	"P.Value"
"12"	"wgEncodeAwgTfbsSydhU2osSetdb1UcdUniPk"	"U2OS TFBS Uniform Peaks of SETDB1 from ENCODE/USC/Analysis"	3.63809119294336e-06	0.468203737524498	0.431752577822562	0.415612294539475
"13"	"wgEncodeAwgTfbsSydhGm12878Znf274UniPk"	"GM12878 TFBS Uniform Peaks of ZNF274 from ENCODE/USC/Analysis"	3.82694062749821e-05	-0.419659356224654	0.234682457010757	0.215673909090883
"14"	"wgEncodeSydhTfbsU2osSetdb1UcdPk"	"U2OS SETDB1 UC Davis ChIP-seq Peaks from ENCODE/SYDH"	4.88264888997752e-05	-0.391491093675636	0.529748052131857	0.517920863013649
"15"	"wgEncodeSydhTfbsK562Znf274m01UcdPk"	"K562 ZNF274 (M01) UC Davis ChIP-seq Peaks from ENCODE/SYDH"	6.81446371397109e-05	-0.40821779296725	0.442640080364897	0.427471728701302
"16"	"wgEncodeAwgTfbsSydhK562Setdb1MnasedUcdUniPk"	"K562 (MNaseD) TFBS Uniform Peaks of SETDB1 from ENCODE/USC/Analysis"	8.39681804671978e-05	-0.53452649507081	0.243281863314267	0.224587306839443
"17"	"wgEncodeSydhTfbsHelas3Znf274UcdPk"	"HeLa-S3 ZNF274 UC Davis ChIP-seq Peaks from ENCODE/SYDH"	9.78785455932243e-05	-0.746171214074007	0.312674194041329	0.295303405483477
"18"	"wgEncodeAwgTfbsSydhHepg2Znf274UcdUniPk"	"HepG2 TFBS Uniform Peaks of ZNF274 from ENCODE/USC/Analysis"	0.00018592074162785	-0.424993365505782	0.264642579767768	0.245543245090862
"19"	"wgEncodeSydhTfbsK562Kap1UcdPk"	"K562 KAP1 UC Davis ChIP-seq Peaks from ENCODE/SYDH"	6.0593076680038e-05	0.718179021968931	0.526709057530318	0.514676244170331
"20"	"wgEncodeAwgTfbsSydhK562Znf274UcdUniPk"	"K562 TFBS Uniform Peaks of ZNF274 from ENCODE/USC/Analysis"	0.00022577453157031	-0.438905757538582	0.211763321226413	0.193181804462517
"21"	"wgEncodeAwgTfbsSydhHelas3Znf274UcdUniPk"	"HeLa-S3 TFBS Uniform Peaks of ZNF274 from ENCODE/USC/Analysis"	0.00482637384828906	-0.656530610022231	0.234682457010757	0.215568125852209
"22"	"wgEncodeAwgTfbsSydhHelas3Brf1UniPk"	"HeLa-S3 TFBS Uniform Peaks of BRF1 from ENCODE/Harvard/Analysis"	0.104901024890364	0.783111929993058	0.316058181799985	0.298827595564784
"23"	"wgEncodeSydhTfbsK562Brg1IggmusPk"	"K562 BRG1 IgG-mus ChIP-seq Peaks from ENCODE/SYDH"	0.228711706710701	-0.750713050383325	0.251956641017305	0.232987942706033
"24"	"wgEncodeAwgTfbsBroadHelas3Ezh239875UniPk"	"HeLa-S3 TFBS Uniform Peaks of EZH2_(39875) from ENCODE/Broad/Analysis"	0.247380468264393	-0.831539949581936	0.440248408370602	0.424476269129911
"25"	"wgEncodeAwgTfbsSydhHelas3Brf2UniPk"	"HeLa-S3 TFBS Uniform Peaks of BRF2 from ENCODE/Harvard/Analysis"	0.101891847814734	0.446778110749512	0.534182615417723	0.523088480102713
"26"	"wgEncodeSydhTfbsHelas3Brf2StdPk"	"HeLa-S3 BRF2 Standard ChIP-seq Peaks from ENCODE/SYDH"	0.181816998576342	0.707667426307353	0.451333576338137	0.437039003048093
"27"	"wgEncodeSydhTfbsK562Gata1bIggmusPk"	"K562 GATA1 (SC-266) IgG-mus ChIP-seq Peaks from ENCODE/SYDH"	0.706271573474949	-0.663812349842509	0.477383241431924	0.463998664569347
"28"	"wgEncodeAwgTfbsSydhK562Pol3UniPk"	"K562 TFBS Uniform Peaks of Pol3 from ENCODE/Stanford/Analysis"	0.631677446459015	0.963181723143467	0.625596960451266	0.616502092905765
"29"	"wgEncodeSydhTfbsGm12878JundStdPk"	"GM12878 JunD Standard ChIP-seq Peaks from ENCODE/SYDH"	0.637839308440435	0.921218314189794	0.687063408345706	0.678858601288618
"30"	"wgEncodeAwgTfbsSydhHelas3Bdp1UniPk"	"HeLa-S3 TFBS Uniform Peaks of BDP1 from ENCODE/Harvard/Analysis"	0.666003327860346	0.950817732377844	0.687861234835819	0.680004045237487
"31"	"wgEncodeAwgTfbsSydhK562Bdp1UniPk"	"K562 TFBS Uniform Peaks of BDP1 from ENCODE/Harvard/Analysis"	0.675398918899741	0.837033646767491	0.810278872220276	0.804388994644427
"32"	"wgEncodeSydhTfbsNt2d1Suz12UcdPk"	"NT2-D1 SUZ12 UC Davis ChIP-seq Peaks from ENCODE/SYDH"	0.0940715245166249	0.106672614551228	0.988414807218185	0.987901611575808
"33"	"wgEncodeHaibTfbsEcc1EraaV0416102Bpa1hPkRep2"	"ECC-1 ERa a BPA v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	0.775257618512431	0.86611230441037	0.90208398385534	0.89974212512259
"34"	"wgEncodeSydhTfbsHelas3Brg1IggmusPk"	"HeLa-S3 BRG1 IgG-mus ChIP-seq Peaks from ENCODE/SYDH"	0.819909037298373	0.82616108064008	0.992762579647407	0.992762579647407
"35"	"wgEncodeHaibTfbsH1hescBcl11aV0416102PkRep2"	"H1-hESC BCL11A v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	0.869659073033885	0.786896382082236	0.915446834796759	0.914020905147543
"36"	"wgEncodeAwgTfbsSydhHelas3Spt20UniPk"	"HeLa-S3 TFBS Uniform Peaks of SPT20 from ENCODE/Stanford/Analysis"	0.85251588108411	0.770743156209062	0.912761575569545	0.910865912899619
"37"	"wgEncodeAwgTfbsBroadHsmmEzh239875UniPk"	"HSMM TFBS Uniform Peaks of EZH2_(39875) from ENCODE/Broad/Analysis"	0.54880881606275	0.48702257292044	0.954019752584054	0.953029077866937
"38"	"wgEncodeSydhTfbsK562Gata1UcdPk"	"K562 GATA1 UC Davis ChIP-seq Peaks from ENCODE/SYDH"	0.91008265386853	0.792442699631897	0.878687586123697	0.875950241618639
"39"	"wgEncodeSydhTfbsK562Brf2StdPk"	"K562 BRF2 Standard ChIP-seq Peaks from ENCODE/SYDH"	0.922026997693066	0.800750108754659	0.868172390878309	0.865017039509592
"40"	"wgEncodeAwgTfbsSydhHelas3Rpc155UniPk"	"HeLa-S3 TFBS Uniform Peaks of RPC155 from ENCODE/Harvard/Analysis"	0.866091705069846	0.724438076298813	0.835865482273166	0.831525578419204
"41"	"wgEncodeAwgTfbsSydhGm12878Zzz3UniPk"	"GM12878 TFBS Uniform Peaks of ZZZ3 from ENCODE/Harvard/Analysis"	0.954367322629549	0.790733393254818	0.830324674510772	0.82515131205276
"42"	"wgEncodeHaibTfbsSknshMef2aV0422111PkRep2"	"SK-N-SH MEF2A v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	0.922614894322557	0.762094524479401	0.832966818465349	0.828209479419078
"43"	"wgEncodeAwgTfbsSydhMcf7Gata3UcdUniPk"	"MCF-7 TFBS Uniform Peaks of GATA3_(SC-268) from ENCODE/USC/Analysis"	-0.956373018686192	0.860453032550458	0.837397608268311	0.833484535332478
"44"	"wgEncodeAwgTfbsSydhHelas3Tf3c110UniPk"	"HeLa-S3 TFBS Uniform Peaks of TFIIIC-110 from ENCODE/Harvard/Analysis"	0.816672387158301	0.67120736826925	0.822329397044743	0.816778887095843
"45"	"wgEncodeHaibTfbsSknshFosl2V0422111PkRep2"	"SK-N-SH FOSL2 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.757461609043001	-0.94124762317585	0.843830688826465	0.840325680773188
"46"	"wgEncodeAwgTfbsSydhGm12878JundUniPk"	"GM12878 TFBS Uniform Peaks of JunD from ENCODE/Yale/Analysis"	-0.943323186939823	0.823447823144342	0.773996260292491	0.76756638481758
"47"	"wgEncodeAwgTfbsSydhK562Rpc155UniPk"	"K562 TFBS Uniform Peaks of RPC155 from ENCODE/Harvard/Analysis"	0.960314291249271	0.724100139281827	0.744521359342214	0.737176652266667
"48"	"wgEncodeAwgTfbsBroadK562Ezh239875UniPk"	"K562 TFBS Uniform Peaks of EZH2_(39875) from ENCODE/Broad/Analysis"	-0.902092347513935	0.798733186631285	0.740578209230295	0.732887885146907
"49"	"wgEncodeHaibTfbsEcc1EralphaaV0416102Est10nm1hPkRep2"	"ECC-1 ERa a Estradiol v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.78377262185628	0.80306350570998	0.62206201053584	0.612372571119394
"50"	"wgEncodeSydhTfbsK562CjunIfng6hStdPk"	"K562 c-Jun Standard IFNg 6hrs ChIP-seq Peaks from ENCODE/SYDH"	-0.8231064544057	0.750149400493693	0.600775030564711	0.591105235161021
"51"	"wgEncodeHaibTfbsH1hescRxraV0416102PkRep1"	"H1-hESC RXRA v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.839615314955881	0.722664340101496	0.581054928748847	0.570797468947466
"52"	"wgEncodeAwgTfbsUtaH1hescCmycUniPk"	"H1-hESC TFBS Uniform Peaks of c-Myc from ENCODE/UT-A/Analysis"	-0.836077346468864	0.725188743525835	0.599258602559418	0.589302073337247
"53"	"wgEncodeAwgTfbsSydhHepg2ErraForsklnUniPk"	"HepG2 (forskolin) TFBS Uniform Peaks of ERRA from ENCODE/Stanford/Analysis"	-0.865928901127813	0.693363052878156	0.629205563735821	0.62038492499186
"54"	"wgEncodeHaibTfbsA549Foxa1V0416102Dex100nmPkRep2"	"A549 FOXA1 101058 DEX 100nM v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.744179315516675	0.781477198496297	0.53310947510864	0.52176083103831
"55"	"wgEncodeAwgTfbsHaibEcc1EraaV0416102Bpa1hUniPk"	"ECC-1 (BPA) TFBS Uniform Peaks of ERalpha_a from ENCODE/HudsonAlpha/Analysis"	-0.887863473586521	0.654121553023774	0.569719429840472	0.559366273015749
"56"	"wgEncodeAwgTfbsHaibH1hescBcl11aPcr1xUniPk"	"H1-hESC TFBS Uniform Peaks of BCL11A from ENCODE/HudsonAlpha/Analysis"	-0.806380478150184	0.712632464668502	0.564239378984515	0.553692848536206
"57"	"wgEncodeSydhTfbsHelas3Tf3c110StdPk"	"HeLa-S3 TFIIIC-110 Standard ChIP-seq Peaks from ENCODE/SYDH"	0.971648372100897	0.557723557601904	0.624045108433707	0.614648790601631
"58"	"wgEncodeHaibTfbsHct116Tead4sc101184V0422111PkRep1"	"HCT-116 TEAD4 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.863665757670254	0.636891203540752	0.545274742172875	0.534233353312676
"59"	"wgEncodeHaibTfbsHct116Tead4sc101184V0422111PkRep2"	"HCT-116 TEAD4 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.876684902065147	0.621746792503249	0.522379765886265	0.510174631169297
"60"	"wgEncodeAwgTfbsHaibH1hescRxraV0416102UniPk"	"H1-hESC TFBS Uniform Peaks of RXRA from ENCODE/HudsonAlpha/Analysis"	-0.742878345279977	0.731430502233521	0.517281122600096	0.504926537117435
"61"	"wgEncodeHaibTfbsA549GrPcr1xDex500pmPkRep2"	"A549 GR DEX 500pM PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.898582263301613	0.600946116581141	0.503080671589703	0.49002042570212
"62"	"wgEncodeHaibTfbsEcc1EralphaaV0416102Gen1hPkRep1"	"ECC-1 ERa a Genistein v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.692407534658017	0.76321718984316	0.48763224372442	0.474466679511715
"63"	"wgEncodeSydhTfbsK562Bdp1StdPk"	"K562 BDP1 Standard ChIP-seq Peaks from ENCODE/SYDH"	-0.985897451969154	0.531790163684383	0.531607588543958	0.520014899697205
"64"	"wgEncodeHaibTfbsH1hescFosl1sc183V0416102PkRep2"	"H1-hESC FOSL1 v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.782350403817637	0.666862246461049	0.487047955861065	0.473645286255335
"65"	"wgEncodeSydhTfbsHepg2Srebp2PravastStdPk"	"HEPG2 SREBP2 Standard pravastatin ChIP-seq Peaks from ENCODE/SYDH"	-0.979570026650628	0.527351228564188	0.475708136627379	0.461876539716095
"66"	"wgEncodeAwgTfbsSydhGm12878Brca1a300IggmusUniPk"	"GM12878 TFBS Uniform Peaks of BRCA1_(A300-000A) from ENCODE/Stanford/Analysis"	-0.882761802124611	0.579293280609067	0.505246003416218	0.492654202708026
"67"	"wgEncodeSydhTfbsHepg2Hsf1ForsklnStdPk"	"HEPG2 HSF1 Standard forskolin ChIP-seq Peaks from ENCODE/SYDH"	-0.711228756398923	0.68728254315904	0.467491433103948	0.453413290258657
"68"	"wgEncodeSydhTfbsHuvecCjunStdPk"	"HUVEC c-Jun Standard ChIP-seq Peaks from ENCODE/SYDH"	-0.614543521357936	0.772661998605493	0.505246003416218	0.492396665661574
"69"	"wgEncodeHaibTfbsSknshNrsfPcr2xPkRep1"	"SK-N-SH NRSF PCR2x ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.714852401468438	0.663790150470681	0.476398678335213	0.462794354706741
"70"	"wgEncodeAwgTfbsSydhK562Irf1Ifna30UniPk"	"K562 (IFNa30) TFBS Uniform Peaks of IRF1 from ENCODE/Stanford/Analysis"	-0.832273578912332	0.568420156993753	0.435265971111176	0.419220340815801
"71"	"wgEncodeHaibTfbsPanc1NrsfV0416101PkRep1"	"PANC-1 NRSF v041610.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.700131435375696	0.67333602689013	0.450457921746691	0.435723316829743
"72"	"wgEncodeAwgTfbsBroadK562P300UniPk"	"K562 TFBS Uniform Peaks of p300 from ENCODE/Broad/Analysis"	-0.73810482736253	0.630300103537796	0.429394927793355	0.412896887992364
"73"	"wgEncodeSydhTfbsK562Tr4UcdPk"	"K562 TR4 UC Davis ChIP-seq Peaks from ENCODE/SYDH"	-0.748171329681478	0.60689068202912	0.403087465027903	0.386972337921388
"74"	"wgEncodeAwgTfbsHaibEcc1Foxa1sc6553V0416102Dm002p1hUniPk"	"ECC-1 (DMSO) TFBS Uniform Peaks of FOXA1_(SC-6553) ENCODE/HudsonAlpha/Analysis"	-0.91028570140042	0.480156310263466	0.438135697633739	0.422211762621091
"75"	"wgEncodeHaibTfbsEcc1EraaV0416102Bpa1hPkRep1"	"ECC-1 ERa a BPA v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.75027346493416	0.574898177731575	0.362161314795862	0.344673774673321
"76"	"wgEncodeAwgTfbsSydhGm12878Ikzf1iknuclaUniPk"	"GM12878 TFBS Uniform Peaks of IKZF1_(IkN)_(UCLA) from ENCODE/USC/Analysis"	-0.556750230045568	0.77025081539327	0.453839234187685	0.439700940287757
"77"	"wgEncodeHaibTfbsT47dEraaV0416102Bpa1hPkRep2"	"T-47D ERa a BPA v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.748180455894345	0.564156699908817	0.342102276352438	0.324872826297305
"78"	"wgEncodeAwgTfbsSydhHepg2Maffm8194IggrabUniPk"	"HepG2 TFBS Uniform Peaks of MafF_(M8194) from ENCODE/Stanford/Analysis"	-0.55609025254331	0.756847632517285	0.378926201086144	0.362399824714786
"79"	"wgEncodeSydhTfbsK562Stat1Ifng30StdPk"	"K562 STAT1 Standard IFNg 30min ChIP-seq Peaks from ENCODE/SYDH"	-0.830385085868152	0.502441910518166	0.367755500322568	0.350570663858897
"80"	"wgEncodeHaibTfbsPanc1NrsfPcr2xPkRep2"	"PANC-1 NRSF PCR2x ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.697243182787827	0.579708738118893	0.4014836166418	0.385224155531696
"81"	"wgEncodeAwgTfbsHaibGm12878Atf3Pcr1xUniPk"	"GM12878 TFBS Uniform Peaks of ATF3 from ENCODE/HudsonAlpha/Analysis"	-0.631793537490949	0.62750016648613	0.45961590542213	0.445536290458524
"82"	"wgEncodeSydhTfbsHepg2Tcf7l2UcdPk"	"HEPG2 TCF7L2 UC Davis ChIP-seq Peaks from ENCODE/SYDH"	-0.542149416371474	0.723298545283891	0.33793562351724	0.320565100813082
"83"	"wgEncodeHaibTfbsEcc1Foxa1sc6553V0416102Dm002p1hPkRep1"	"ECC-1 FOXA1 6553 DMSO v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.813609604243961	0.473249456671378	0.383881115695685	0.367337952350544
"84"	"wgEncodeAwgTfbsSydhH1hescCjunIggrabUniPk"	"H1-hESC TFBS Uniform Peaks of c-Jun from ENCODE/Stanford/Analysis"	-0.661366673646223	0.581287408497953	0.42552113103044	0.408950993529254
"85"	"wgEncodeSydhTfbsK562Stat2Ifna30StdPk"	"K562 STAT2 Standard IFNa 30min ChIP-seq Peaks from ENCODE/SYDH"	-0.975123300153875	0.392692468764899	0.336511646047126	0.31903959796576
"86"	"wgEncodeAwgTfbsSydhHepg2Hsf1ForsklnUniPk"	"HepG2 (forskolin) TFBS Uniform Peaks of HSF1 from ENCODE/Stanford/Analysis"	-0.762467451903612	0.495350667775814	0.360980536560574	0.343362587216496
"87"	"wgEncodeAwgTfbsSydhK562MaffIggrabUniPk"	"K562 TFBS Uniform Peaks of MafF_(M8194) from ENCODE/Stanford/Analysis"	-0.53371181525097	0.704453484676086	0.355208986673536	0.337688294184447
"88"	"wgEncodeSydhTfbsHelas3Rpc155StdPk"	"HeLa-S3 RPC155 Standard ChIP-seq Peaks from ENCODE/SYDH"	-0.79263476786987	0.47320639796332	0.362653769323672	0.345330743997723
"89"	"wgEncodeAwgTfbsSydhHepg2CjunIggrabUniPk"	"HepG2 TFBS Uniform Peaks of c-Jun from ENCODE/Stanford/Analysis"	-0.601520564606366	0.622372098665971	0.285538720042154	0.267155126436117
"90"	"wgEncodeAwgTfbsSydhK562Tf3c110UniPk"	"K562 TFBS Uniform Peaks of TFIIIC-110 from ENCODE/Harvard/Analysis"	-0.707685604405361	0.519994848273695	0.278702419024438	0.260324845184301
"91"	"wgEncodeHaibTfbsT47dEralphaaV0416102Est10nm1hPkRep1"	"T-47D ERa a Estradiol v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.599398895920231	0.609710406355732	0.264669690974197	0.245705819035236
"92"	"wgEncodeHaibTfbsT47dEraaV0416102Bpa1hPkRep1"	"T-47D ERa a BPA v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.911238845523713	0.400422303177323	0.306948025528228	0.28941724525403
"93"	"wgEncodeAwgTfbsSydhShsy5yGata3sc269sc269UcdUniPk"	"SH-SY5Y TFBS Uniform Peaks of GATA3_(SC-269) from ENCODE/USC/Analysis"	-0.572144342118742	0.628403319918558	0.372307273250297	0.355489654988212
"94"	"wgEncodeHaibTfbsHct116NrsfV0422111PkRep1"	"HCT-116 NRSF v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.438760254892529	0.797971956072742	0.45100291844841	0.436484652122449
"95"	"wgEncodeSydhTfbsPbdefetalGata1UcdPk"	"PBDE-Fetal GATA1 UC Davis ChIP-seq Peaks from ENCODE/SYDH"	-0.640791191000545	0.544673396172444	0.295763688990134	0.27779673592064
"96"	"wgEncodeHaibTfbsA549GrPcr1xDex5nmPkRep1"	"A549 GR DEX 5nM PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.629745356238363	0.542719625582399	0.328739265865268	0.311500083179706
"97"	"wgEncodeHaibTfbsK562SrfV0416101PkRep2"	"K562 SRF v041610.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.992653534604744	0.330892199940101	0.278121739454306	0.259638051681642
"98"	"wgEncodeHaibTfbsPanc1NrsfV0422111PkRep1"	"PANC-1 NRSF v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.557214975148203	0.563426776014567	0.322339661707028	0.304933989423782
"99"	"wgEncodeAwgTfbsHaibT47dEraaV0416102Bpa1hUniPk"	"T-47D (BPA) TFBS Uniform Peaks of ERalpha_a from ENCODE/HudsonAlpha/Analysis"	-0.866904527785947	0.358883054904388	0.340101586819588	0.322796313969993
"100"	"wgEncodeAwgTfbsSydhHek293Tcf7l2UcdUniPk"	"HEK293 TFBS Uniform Peaks of TCF7L2 from ENCODE/USC/Analysis"	-0.735777163641044	0.420651100751889	0.271774524172969	0.253148232796628
"101"	"wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Est10nm1hUniPk"	"ECC-1 (Estradiol) TFBS Uniform Peaks of ERalpha_a ENCODE/HudsonAlpha/Analysis"	-0.677154588866258	0.452078926515778	0.298157240472499	0.280354497661317
"102"	"wgEncodeHaibTfbsSknshTcf12V0422111PkRep2"	"SK-N-SH TCF12 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.487151627127489	0.626799675014307	0.492702232553638	0.479655600227451
"103"	"wgEncodeAwgTfbsSydhPbdefetalGata1UcdUniPk"	"PBDEFetal TFBS Uniform Peaks of GATA-1 from ENCODE/USC/Analysis"	-0.538178651568377	0.564840408313498	0.260574344482831	0.241498029544057
"104"	"wgEncodeAwgTfbsSydhGm12878Nfe2sc22827UniPk"	"GM12878 TFBS Uniform Peaks of NF-E2_(SC-22827) from ENCODE/Stanford/Analysis"	-0.581607531286965	0.521000456549	0.36298040524536	0.345830240719229
"105"	"wgEncodeHaibTfbsT47dJundV0422111PkRep1"	"T-47D JunD v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.855282254685254	0.351906075611966	0.375547209332778	0.358778226984586
"106"	"wgEncodeAwgTfbsHaibA549Foxa1V0416102Dex100nmUniPk"	"A549 (DEX_100nM) TFBS Uniform Peaks of FOXA1_(SC-101058) ENCODE/HudsonA/Analysis"	-0.621460709696235	0.482076302031576	0.268234595681976	0.249433105330435
"107"	"wgEncodeAwgTfbsHaibH1hescNanogsc33759V0416102UniPk"	"H1-hESC TFBS Uniform Peaks of NANOG_(SC-33759) from ENCODE/HudsonAlpha/Analysis"	-0.544299096340904	0.545550851435438	0.198058847926878	0.179343006637838
"108"	"wgEncodeHaibTfbsT47dEralphaaV0416102Est10nm1hPkRep2"	"T-47D ERa a Estradiol v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.570801255035596	0.518660428703332	0.205839353235844	0.187350148609779
"109"	"wgEncodeSydhTfbsK562CjunIfna6hStdPk"	"K562 c-Jun Standard IFNa 6hrs ChIP-seq Peaks from ENCODE/SYDH"	-0.603890886578966	0.485688580587593	0.238364813889594	0.219553052876501
"110"	"wgEncodeSydhTfbsHelas3CjunIggrabPk"	"HeLa-S3 c-Jun IgG-rab ChIP-seq Peaks from ENCODE/SYDH"	-0.507684070005272	0.57303803906948	0.235508521686089	0.216555343668776
"111"	"wgEncodeHaibTfbsHepg2Tead4sc101184V0422111PkRep2"	"HepG2 TEAD4 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.58494706506798	0.496591640437979	0.282775358267193	0.264422855783601
"112"	"wgEncodeSydhTfbsK562Stat1Ifng6hStdPk"	"K562 STAT1 Standard IFNg 6hrs ChIP-seq Peaks from ENCODE/SYDH"	-0.642948925172051	0.448021750718754	0.217308846208953	0.198579215642657
"113"	"wgEncodeHaibTfbsH1hescBcl11aPcr1xPkRep1"	"H1-hESC BCL11A PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.558452853889292	0.515205374592064	0.265869950543519	0.247096163796937
"114"	"wgEncodeAwgTfbsUchicagoK562Egata2UniPk"	"K562 TFBS Uniform Peaks of eGFP-GATA2 from ENCODE/UChicago/Analysis"	-0.50224160480473	0.569636693771721	0.238728536747365	0.220012021145677
"115"	"wgEncodeSydhTfbsHepg2ErraForsklnStdPk"	"HEPG2 ERRA Standard forskolin ChIP-seq Peaks from ENCODE/SYDH"	-0.662051602044618	0.425245096484967	0.199166498537653	0.180552807085536
"116"	"wgEncodeHaibTfbsHl60NrsfV0422111PkRep2"	"HL-60 NRSF v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.383125698314112	0.72335423295769	0.347375758799138	0.330061079232826
"117"	"wgEncodeSydhTfbsHepg2Srebp1PravastStdPk"	"HEPG2 SREBP1 Standard pravastatin ChIP-seq Peaks from ENCODE/SYDH"	-0.705636931813418	0.387174272398568	0.201264598601919	0.182663820537982
"118"	"wgEncodeHaibTfbsSknshP300V0422111PkRep2"	"SK-N-SH p300 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.489881085930873	0.556065231993952	0.201480655871866	0.182964520830682
"119"	"wgEncodeHaibTfbsH1hescHdac2sc6296V0416102PkRep1"	"H1-hESC HDAC2 v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.617836545407487	0.436940689869474	0.304005705430586	0.286169441300962
"120"	"wgEncodeAwgTfbsHaibA549GrPcr1xDex500pmUniPk"	"A549 (DEX_500pM) TFBS Uniform Peaks of GR from ENCODE/HudsonAlpha/Analysis"	-0.53140697372272	0.507116364766016	0.20843353258169	0.190035972592652
